date_valid,alpine_status,alpine_status_code,treeline_status,treeline_status_code,belowtree_status,belowtree_status_code,problems,
2015-11-16,No Rating,0,No Rating,0,No Rating,0,"Daily avalanche forecasts will commence November 20th, 2015. Visit the Forecaster Blog where you can find the latest information about early season conditions.
http://www.avalanche.ca/blogs",
2015-11-17,No Rating,0,No Rating,0,No Rating,0,"Daily avalanche forecasts will commence November 20th, 2015. Visit the Forecaster Blog where you can find the latest information about early season conditions.",
2015-11-18,No Rating,0,No Rating,0,No Rating,0,"Daily avalanche forecasts will commence November 20th, 2015. Visit the Forecaster Blog where you can find the latest information about early season conditions.",
2015-11-19,No Rating,0,No Rating,0,No Rating,0,"Daily avalanche forecasts will commence November 20th, 2015. Visit the Forecaster Blog where you can find the latest information about early season conditions.",
2015-11-20,No Rating,0,No Rating,0,No Rating,0,"Daily avalanche forecasts will commence November 20th, 2015. Visit the Forecaster Blog where you can find the latest information about early season conditions.",
2015-11-21,No Rating,0,No Rating,0,No Rating,0,"Forecasters are working with very little information at this time. If you are riding or touring in the back country, share your observations through the MIN",
2015-11-22,No Rating,0,No Rating,0,No Rating,0,"Forecasters are working with very little field data at this time. Given the limited information , I would tread cautiously and make continuous observations as I go. If you've been in the backcountry, please share you observations on the MIN.",
2015-11-23,No Rating,0,No Rating,0,No Rating,0,"Given the very limited information on hand for this bulletin, I would tread cautiously and take the time to gather snowpack information as I go. As always, we would love for you to submit any observations from your day to the MIN.",
2015-11-24,Considerable,3,Considerable,3,No Rating,0,"Avalanche hazard is on the rise with new snow and wind. Given the very limited information on hand to create this bulletin, I would tread cautiously and take the time to gather snowpack information as I go. Check out the MIN, give and get info!",
2015-11-25,Considerable,3,Moderate,2,No Rating,0,"The snowpack is extremely variable depending on aspect and elevation. Use a cautious approach to terrain features and gather info along the way. Check out the Mountain Information Network. Give info, get info?",
2015-11-26,Moderate,2,Low,1,No Rating,0,"The snowpack is extremely variable depending on aspect and elevation and does not adjust well to rapid change. Watch for rising temperatures to well above 0 degrees. Check out the Mountain Information Network. Give info, get info!",
2015-11-27,Considerable,3,Moderate,2,No Rating,0,"The snowpack is extremely variable depending on aspect and elevation and does not adjust well to rapid change. Watch for rising temps at higher elevations to well above 0 degrees. Check out the Mountain Information Network. Give info, get info!",
2015-11-28,Moderate,2,Moderate,2,No Rating,0,"Unusually warm alpine temperatures may drive danger up.
Thanks to everyone who has been submitting to the Mountain Information Network. Join the movement!",
2015-11-29,Moderate,2,Moderate,2,No Rating,0,"Unusually warm alpine temperatures may drive danger up.
Thanks to everyone who has been submitting to the Mountain Information Network. Join the movement!",
2015-11-30,Moderate,2,Low,1,No Rating,0,Incoming snow and winds will drive avalanche danger up early in the week.,
2015-12-01,Considerable,3,Moderate,2,Low,1,Changing conditions: snow and strong winds are making a good recipe for avalanches.,
2015-12-02,Considerable,3,Considerable,3,Moderate,2,"Avalanche danger is increasing as a series of storms move in from the southwest. These danger ratings are based on 10-20 mm of precipitation by Wednesday morning, and should be considered on the low side if you receive more snow in your area.",
2015-12-03,High,4,Considerable,3,Moderate,2,Avalanche danger increasing to HIGH with the forecast storm overnight.,
2015-12-04,Considerable,3,Considerable,3,Moderate,2,Friday should be a bit of break to look around and see how the snowpack handled the heavy precipitation load. I suggest conservative terrain choices and careful exploration.,
2015-12-05,High,4,Considerable,3,Moderate,2,High avalanche danger this weekend. Very conservative travel will be required during this stormy period.,
2015-12-06,High,4,High,4,Moderate,2,"Danger ratings will continue to be high with the incoming storm and precipitation.  Practice conservative travel techniques.  If you take observations, consider sharing them through the MIN",
2015-12-07,High,4,High,4,Moderate,2,"Conservative travel is advised. Danger ratings may go higher than forecast. If you are riding in the back country, consider sharing your observations with the MIN",
2015-12-08,High,4,High,4,No Rating,0,"Rising freezing levels, heavy precipitation, and strong winds are a recipe for High avalanche danger!",
2015-12-09,Considerable,3,Considerable,3,No Rating,0,The storm continues! Freezing levels are forecast to fall improving conditions but don't let your guard down just yet.,
2015-12-10,Considerable,3,Considerable,3,No Rating,0,The storm continues! Conditions are improving but don't let your guard down just yet.,
2015-12-11,Considerable,3,Moderate,2,No Rating,0,"Riding conditions are improving but don't let your guard down, especially in wind loaded terrain.",
2015-12-12,Considerable,3,Moderate,2,No Rating,0,The best riding conditions and lowest avalanche danger are going to be found in sheltered terrain where the snow is unaffected by wind.,
2015-12-13,Considerable,3,Considerable,3,Moderate,2,"The Avalanche Danger is expected to peak on Saturday night. If heavy snowfall and/or strong winds persist into Sunday, you should consider the Avalanche Danger to be HIGH.",
2015-12-14,Considerable,3,Moderate,2,Low,1,"Patience, Grasshopper.
The snowpack needs time to adjust to the load of the new snow. I'd give it a few days before pushing into steep alpine terrain.",
2015-12-15,Moderate,2,Moderate,2,Low,1,"This bulletin was published using limited data from the Garibaldi South corner of the region. Regional snowpack variability likely exists, so be your own forecaster and make observations continually as you travel.",
2015-12-16,Moderate,2,Moderate,2,Low,1,"You don't have to be an avalanche expert to submit to the MIN. If you've been out in the mountains, we'd love to hear about what you've seen.",
2015-12-17,Moderate,2,Moderate,2,Low,1,Cloud developing during the day with some wind and snow by afternoon will increase wind slab danger in the alpine and at treeline.,
2015-12-18,Considerable,3,Considerable,3,Moderate,2,Forecast wind and new snow will increase the avalanche danger. New storm slabs are expected to be widespread in the alpine and at treeline.,
2015-12-19,Considerable,3,Considerable,3,Moderate,2,Continued loading from forecast new snow and wind will trend the avalanche danger up over the weekend.,
2015-12-20,High,4,Considerable,3,Moderate,2,"These danger ratings are for the south of the region where forecast snow amounts are higher than Whistler, Pemberton, and further north.",
2015-12-21,Considerable,3,Considerable,3,Moderate,2,Storm slabs continue to develop with each load of new snow. Deep pockets of wind transported snow may exist at higher elevations.,
2015-12-22,Moderate,2,Moderate,2,Low,1,Wind slabs are forming at upper elevations. The lowest avalanche danger and best riding conditions can be found in sheltered terrain.,
2015-12-23,Moderate,2,Moderate,2,Moderate,2,Tomorrow's storm will be most intense in more coastal areas. Avalanches will be less likely in the north of the region were less snow is forecast to fall.,
2015-12-24,Considerable,3,Considerable,3,Moderate,2,Tomorrow's storm will be most intense in more coastal areas. Danger ratings will be one step lower than forecast in areas that receive less than 20 cm of new snow overnight.,
2015-12-25,Moderate,2,Moderate,2,Low,1,There is great riding to be had but don't let your guard down.  Avalanche hazard still exists especially on ridge loaded lee features in the alpine and cross loaded terrain at and above tree-line.,
2015-12-26,Moderate,2,Moderate,2,Low,1,"There is great riding to be had but don't let your guard down. Avalanche hazard still exists, especially on ridge loaded and cross loaded terrain at upper elevations.",
2015-12-27,Considerable,3,Moderate,2,Moderate,2,"Forecast snowfall amounts are uncertain for Saturday night. Pay close attention to how much snow fell in your area, and choose terrain accordingly.",
2015-12-28,Moderate,2,Moderate,2,Low,1,Watch for recently formed wind slabs in upper elevation terrain.,
2015-12-29,Moderate,2,Low,1,Low,1,Avoid exposure to terrain traps where the consequences of a small avalanche could be serious.,
2015-12-30,Moderate,2,Low,1,Low,1,Solar radiation and warm alpine temperatures may increase the Avalanche Danger over the next few days.,
2015-12-31,Moderate,2,Low,1,Low,1,Solar radiation and warm alpine temperatures may increase the Avalanche Danger over the next few days.,
2016-01-01,Moderate,2,Low,1,Low,1,Happy New Year! Warm air and sun may create some touchy pockets of wind slab in the short term. Avalanche danger trending down for the weekend.,
2016-01-02,Low,1,Low,1,Low,1,Mild alpine temperatures and clear skies will result in low avalanche danger at all elevations this weekend.,
2016-01-03,Low,1,Low,1,Low,1,Low Danger does not mean No Danger. Make observations continually as you travel.,
2016-01-04,Moderate,2,Low,1,Low,1,"There's a lot uncertainty regarding the timing and intensity of snowfall forecast for Monday. When it does arrive, new wind slabs are expected to form.",
2016-01-05,Moderate,2,Low,1,Low,1,"There's a lot uncertainty regarding the timing and intensity of snowfall forecast for Tuesday. When it does arrive, new wind slabs are expected to form.",
2016-01-06,Moderate,2,Low,1,Low,1,New wind slabs may exist in leeward terrain features around ridge crests. Continually assess local conditions as you travel and use extra caution as you transition into wind affected terrain.,
2016-01-07,Moderate,2,Low,1,Low,1,Assess local conditions and use extra caution as you transition into wind affected terrain.,
2016-01-08,Low,1,Low,1,Low,1,Low Danger doesn't mean No Danger. Make observations continually as you travel.,
2016-01-09,Low,1,Low,1,Low,1,"It is a good time to tackle bigger objectives, but keep your guard up. Avalanches are still possible in LOW danger.",
2016-01-10,Low,1,Low,1,Low,1,"It is a good time to tackle bigger objectives, but keep your guard up. Avalanches are still possible in LOW danger.",
2016-01-11,Low,1,Low,1,Low,1,It looks like one more mainly dry day before the snow returns. Avalanche danger will rise as new snow accumulates. How quickly this happens depends on how much snow and wind we see.,
